id,Total_Charge,BV,X,Y,3.5V,4.5V,Ron,Vf,gap,width,ngr,sigma,depth
196,6.48754532708e-9,-329.761932307,0.67041015625,574.97543335,23318676.1359,81935332.322,0.00265439559601,6.11653759,2.84,0.91,29,0.0442,0.88
197,1.03705930531e-8,-766.302045494,0.65625,575.046185303,23582765.7745,83613633.47,0.00205309674968,6.0497229754,2.31,3.96,5,0.0956,0.84
198,7.52337297628e-9,-431.613532011,0.76953125,589.947216797,21399484.4758,73985262.036,0.00222228031558,6.43983544648,1.0,0.49,10,0.0822,0.97
199,9.06334409993e-9,-600.941059384,0.27392578125,575.023803711,35540836.3694,140838089.647,0.00117947523403,4.95400791386,2.06,4.69,5,0.0976,0.45
200,7.2828260122e-9,-406.341971606,0.1181640625,574.993312988,44932196.6657,187325774.116,0.00115896914179,4.57380206612,2.06,4.12,21,0.07,0.3
201,6.77734854777e-9,-356.380833508,0.54296875,575.026201172,26370576.5585,94596738.5255,0.00165221696458,5.7259206303,3.73,0.28,1,0.0598,0.74
202,6.62875995629e-9,-335.91275685,0.24560546875,575.023132324,34929464.9004,136096802.316,0.00194049845419,5.00412090811,3.38,4.44,25,0.0435,0.48
203,7.13317657111e-9,-386.961350454,0.712890625,574.953491211,22815480.4399,79609821.6907,0.00249720438165,6.20296584242,3.16,4.53,10,0.0429,0.91
204,7.22855267012e-9,-396.229080405,0.5712890625,574.95956543,25704379.9084,91863290.7371,0.00193735743503,5.80255239723,2.69,4.6,6,0.0405,0.77
205,6.61893433796e-9,-347.262082692,0.1181640625,575.028594971,42163717.3978,173777732.161,0.00098716840813,4.66014080065,4.86,2.01,7,0.0903,0.34
206,7.01442805152e-9,-379.551762492,0.4296875,574.988203125,29716157.8422,111207780.818,0.0023383585103,5.36101228057,4.67,2.4,26,0.0972,0.6
207,4.49974268363e-9,-172.71990902,-0.200439453125,574.983884277,76824067.842,369692897.53,0.000582133629753,4.00526434342,0.78,3.79,31,0.0136,0.05
208,5.22941822031e-9,-221.955290693,0.096923828125,574.966430664,43963245.7757,183449552.977,0.00133189802676,4.59097564743,3.57,2.43,29,0.0313,0.33
209,7.19046477963e-9,-399.225875681,0.41552734375,575.042060547,29583021.8471,110345141.248,0.00162519152122,5.37508029194,3.7,0.97,11,0.0836,0.61
210,6.33074720624e-9,-316.483743633,-0.0234375,575.102294922,50341048.8772,213534846.56,0.000894870553497,4.43456054237,4.84,3.84,10,0.0793,0.23
211,6.75635350484e-9,-348.078229699,0.266845703125,574.958947754,35101257.2568,137494310.805,0.00131813081696,4.98638865674,2.31,1.72,15,0.0345,0.48
212,4.93315881794e-9,-201.909610154,-0.25,575.035241699,71231984.026,317078157.98,0.000638344207874,4.08929412945,3.12,1.74,23,0.0464,0.07
213,5.98400345027e-9,-284.952966235,0.224365234375,574.978359375,37503303.6674,149000338.19,0.00124288798044,4.86257551282,3.32,2.0,13,0.045,0.43
214,7.05404656325e-9,-387.600000522,0.47216796875,575.028063965,27723680.7858,102092937.024,0.00182286689694,5.54723357335,4.73,1.46,10,0.0983,0.67
215,6.26638287995e-9,-305.305999976,0.33056640625,574.995991211,32498703.8224,123832422.387,0.0013982166849,5.15634318545,2.68,2.05,9,0.0443,0.54
216,5.72098176211e-9,-261.329870014,0.390747070313,630.634887695,29614016.3301,110462199.682,0.00164503247212,5.37287884662,0.5,3.21,15,0.0134,0.63
217,6.93718879533e-9,-375.33782044,0.3447265625,574.985009766,32463394.5156,124092315.487,0.00193682705599,5.15373672372,3.99,1.81,27,0.0882,0.52
219,7.01320242053e-9,-375.661218004,0.38720703125,575.05480957,30345124.0744,114592376.38,0.00217946102392,5.29672321934,4.65,1.0,30,0.0806,0.59
220,9.78475971687e-9,-687.73756553,0.535888671875,574.961074219,26463739.6624,95118223.9705,0.00227229574218,5.71436298237,1.64,2.93,24,0.0474,0.73
221,5.69677479649e-9,-258.793953243,-0.0517578125,574.947648926,59715040.6517,271848485.981,0.000568488244674,4.22112429816,1.4,1.33,9,0.0233,0.17
222,6.0905633844e-9,-287.240924189,0.546508789063,574.987197266,25524892.3832,92075763.6433,0.00177477686276,5.78861748212,2.59,1.95,4,0.0155,0.78
223,4.61177439395e-9,-184.378449149,-0.25,574.98203125,78607893.6822,338958371.114,0.00079091988267,4.03405101238,4.09,3.31,29,0.0489,0.01
224,1.01345674102e-8,-736.706603689,0.4013671875,575.018554688,29894896.3345,112392254.443,0.00144501134253,5.33780167788,1.87,3.38,4,0.0827,0.6
225,9.16040252478e-9,-609.332838581,0.81201171875,575.03359375,21119617.3668,72483402.2475,0.0029560541215,6.51133319457,2.61,0.73,30,0.0851,0.99
226,6.13616995238e-9,-305.01905824,0.1181640625,583.365234375,43714278.9411,179134097.507,0.000844652859709,4.62262228525,0.5,1.18,5,0.0578,0.33
227,5.80703554152e-9,-271.025442631,0.27392578125,574.979589844,34262622.4673,132593561.867,0.00165118848665,5.03632001658,3.14,2.76,21,0.0282,0.5
228,6.66490364352e-9,-340.621089595,0.7412109375,574.962792969,21880841.1124,75836092.0238,0.00216516499085,6.36061285615,4.58,2.82,2,0.056,0.96
229,7.49381026487e-9,-421.515482362,0.422607421875,574.9771875,29575953.2186,109114942.69,0.00194512279605,5.40437469267,2.09,4.19,17,0.0456,0.62
231,9.97643769556e-9,-707.943099777,0.04736328125,595.998046875,47633661.0432,203823656.387,0.000763234661309,4.48069690201,0.78,1.32,10,0.0341,0.28
232,6.38972623168e-9,-320.643698763,0.10400390625,574.992004395,45177421.1943,188944629.489,0.000828458315168,4.56496234285,4.14,2.77,3,0.0828,0.29
233,6.3809065199e-9,-312.860995483,0.550048828125,574.946777344,26024743.3625,93789053.793,0.00200724616399,5.74225144928,3.6,3.4,9,0.0273,0.76
234,6.27256344551e-9,-306.412274405,0.67041015625,574.986403809,23015502.1107,80837125.6193,0.0021678355956,6.15499775359,2.56,3.55,6,0.0245,0.9
235,8.57345403683e-9,-536.990445592,0.450927734375,575.004870605,28049630.9593,103147902.707,0.00182943496596,5.52194720324,1.57,0.98,26,0.026,0.68
236,6.28694318749e-9,-310.169760965,-0.1083984375,574.971103516,65124776.089,300612716.939,0.00053671438523,4.13893753699,0.81,4.1,8,0.0199,0.13
237,8.30422699372e-9,-516.956229209,-0.09423828125,574.979345703,65566138.8492,284314139.506,0.000569491125277,4.16848877935,1.01,1.66,13,0.0816,0.09
238,6.84128181085e-9,-360.145229863,0.67041015625,592.075244141,23405168.823,82156890.8752,0.00200342934656,6.10500239404,0.96,4.74,3,0.058,0.87
239,5.33165945091e-9,-227.987265913,0.737670898438,574.981781006,21946098.2968,75912920.5415,0.00209323844584,6.35921680487,3.36,1.29,1,0.0167,0.97
240,5.83219732243e-9,-276.906897387,0.18896484375,574.976875,39505965.67,158978130.665,0.000972821351401,4.77174788315,2.84,0.47,4,0.0447,0.39
241,1.02512635619e-8,-755.397217865,0.16064453125,614.381376953,39977760.0841,162607016.237,0.00103092568421,4.74184497255,0.83,1.63,16,0.0641,0.38
242,5.98721421269e-9,-285.306003552,0.224365234375,601.267958984,37225270.8373,146842491.27,0.00110626663474,4.88664938957,0.51,1.88,11,0.0402,0.44
243,7.07823423941e-9,-381.991116637,0.65625,575.014746094,23170282.2512,81385353.907,0.00221594737534,6.13342581169,4.34,4.82,5,0.0824,0.87
244,8.19790408633e-9,-509.587652987,0.5146484375,574.969259033,27378421.5823,99507400.8657,0.002122696014,5.60785900672,2.73,2.18,21,0.0852,0.68
246,6.18869846498e-9,-297.694973007,0.705810546875,574.986588135,22395248.8806,78042557.1369,0.00257019308949,6.26858010388,2.96,1.73,17,0.0383,0.93
247,6.78540321779e-9,-361.991029115,0.18896484375,588.15121582,39790504.6025,160550819.881,0.000962064541199,4.76460858163,0.65,2.63,4,0.0789,0.38
248,5.58857396651e-9,-250.710067995,-0.25,575.001144409,74551835.7437,313681725.686,0.000781459297857,4.08331756558,2.93,4.12,25,0.0915,0.01
252,6.3203389846e-9,-308.5061548,0.5712890625,574.97232666,25219978.6719,89711999.3055,0.00264263123189,5.86980417016,3.39,3.35,21,0.048,0.79
253,6.12673549489e-9,-293.058199834,0.521728515625,574.982646484,26387711.2651,95680599.7978,0.00255216028702,5.69607367046,3.07,3.4,24,0.0426,0.74
254,7.99453251281e-9,-474.320006145,0.748291015625,575.007630615,22035458.1597,76561869.052,0.00313776471683,6.32376527138,2.52,2.41,29,0.0574,0.95
255,6.85095545903e-9,-362.846224125,0.2880859375,574.943895264,34261639.8915,133096891.958,0.00175479874937,5.0362185435,3.13,4.66,19,0.0517,0.5
256,6.55949954122e-9,-338.648716917,0.146484375,575.014550781,41991172.3209,173650193.311,0.00134507895937,4.65854424923,4.4,3.8,19,0.0895,0.34
258,6.53381555247e-9,-335.373101204,0.146484375,575.005292969,41484192.097,168255127.783,0.00103494637689,4.70042897474,5.0,3.54,6,0.0871,0.34
260,5.60586561285e-9,-253.23904947,0.493408203125,574.949926758,26975755.8046,98459316.2615,0.0016066035226,5.6305147571,4.93,4.69,1,0.021,0.72
261,5.64384964283e-9,-258.516312774,-0.080078125,575.028154297,56575084.1029,248241000.217,0.00098326426767,4.28620293996,3.39,4.09,24,0.0573,0.18
262,6.32132411421e-9,-317.511628986,0.08984375,574.999584961,47300384.4968,201090988.85,0.00080000220999,4.4942157174,2.35,0.73,10,0.0538,0.28
263,5.80879760238e-9,-268.748591046,0.259765625,574.989282227,35002704.5477,135091960.87,0.00136642888094,5.0077957965,3.81,4.29,8,0.049,0.48
264,5.08220917033e-9,-211.393208143,-0.25,575.021057129,70990727.8122,310348336.781,0.000591826856108,4.09883003901,3.06,1.44,17,0.0635,0.06
265,6.05732490698e-9,-293.481107341,-0.09423828125,574.981938477,64215975.9508,285140021.414,0.000608259560849,4.17259119448,1.54,0.73,26,0.0519,0.12
266,6.66057194232e-9,-343.295959521,0.50048828125,676.898648682,27019009.5651,97903361.2772,0.00215242469571,5.6487304549,0.54,3.89,23,0.0693,0.7
267,6.58432483736e-9,-335.100331945,0.762451171875,574.956474609,21635777.5877,74971619.9598,0.0025460644024,6.39670266429,2.92,0.55,18,0.0344,0.98
268,6.11824965568e-9,-301.549519361,0.21728515625,575.014504395,36973022.2586,146098466.592,0.0018608627317,4.89158095214,4.33,3.41,27,0.0436,0.44
269,7.03372136711e-9,-382.366063598,0.033203125,574.991298828,53273426.0733,229871179.652,0.000966036638208,4.35982213661,2.13,4.04,23,0.0771,0.2
270,6.53848317505e-9,-335.457860273,-0.25,575.034423828,72657292.9591,313632410.455,0.000609052471397,4.08780603605,1.21,4.69,15,0.0721,0.04
271,4.63376760643e-9,-184.739534244,-0.0694580078125,574.987585449,61152477.0539,281901752.541,0.000694656194143,4.19555067448,4.33,2.58,15,0.0193,0.16
272,9.4973920556e-9,-647.659693279,0.5712890625,574.958496094,25484048.7767,91262074.2443,0.00224104296595,5.82268599254,1.87,3.13,18,0.0524,0.77
273,7.80836489289e-9,-456.558079558,0.72705078125,574.9671875,22478617.1133,78116344.8931,0.00259867618175,6.26083541418,3.19,2.37,15,0.0749,0.91
274,5.49237769763e-9,-246.145660915,0.196044921875,575.004863281,37547685.5415,149832833.729,0.00135969857185,4.8509084957,3.87,4.64,12,0.0183,0.44
275,6.90716706307e-9,-364.425346424,0.0127654242576,575.06499676,50146288.8941,215733180.738,0.000922493359969,4.42199954835,2.43,0.87,31,0.0791,0.24
276,4.70139655563e-9,-187.945180828,-0.1650390625,575.037002563,68332229.9754,311655092.697,0.000719011180473,4.1138538017,4.19,1.86,25,0.0343,0.1
277,6.54032718699e-9,-332.025104826,0.76953125,574.953613281,21888157.8784,75515424.9357,0.0020739493176,6.38773441073,1.06,3.17,0,0.0454,0.96
278,6.36035115827e-9,-317.402604377,0.5712890625,596.849472656,25044608.5441,88916004.3473,0.00187173708804,5.88392161849,0.95,4.52,4,0.0398,0.8
279,8.39525237577e-9,-525.974708703,0.50048828125,574.982915039,27269501.3653,99099495.1894,0.00197806945488,5.61594803516,2.22,1.15,23,0.0695,0.69
280,7.89068192411e-9,-465.026569832,0.50048828125,574.977685547,27297546.1106,99024066.1554,0.00221067511847,5.61715923146,2.53,1.91,26,0.0683,0.69
281,9.64887874799e-9,-670.041184634,0.69873046875,574.999116211,23092480.0363,80635270.2826,0.00273019916818,6.15336052837,2.49,4.52,16,0.0961,0.87
282,6.80636645894e-9,-361.897527209,0.30224609375,575.022119141,33630495.1411,130360664.358,0.00230628672045,5.07442158893,4.42,3.32,32,0.0946,0.49
283,6.14270360816e-9,-304.966777437,-0.25,575.031640625,68427722.6035,296332165.969,0.000611611929118,4.13430145826,1.56,2.39,18,0.0754,0.07
285,8.1691006815e-9,-492.5247991,0.5712890625,574.962568359,25665562.8601,91938887.1901,0.00219994284295,5.80097471264,2.46,1.46,22,0.0606,0.76
286,8.95630335953e-9,-578.651536403,0.52880859375,581.255758057,25947419.3189,93707868.3299,0.0018924559467,5.75146684369,1.63,4.64,7,0.0333,0.76
287,5.8861165502e-9,-276.273030712,0.603149414063,578.259504395,24437779.2044,85981889.7611,0.00182708109881,5.97542121214,1.3,1.97,1,0.0154,0.84
288,6.51877632727e-9,-323.764307228,0.31640625,574.977436523,32409340.5878,124214909.847,0.00163659257335,5.15061356814,1.81,3.87,17,0.0215,0.55
289,6.50528860935e-9,-328.833352536,-0.030517578125,574.99637207,56147730.5933,246449082.971,0.000796347321227,4.30060545517,1.52,3.22,21,0.0461,0.19
290,7.46672006321e-9,-421.099606561,0.76953125,628.22958374,21990093.1767,76232571.139,0.00243385893045,6.33137302843,0.84,2.71,15,0.0835,0.94
291,4.35465142241e-9,-163.746719949,-0.20751953125,575.002382812,76889952.7828,353447800.463,0.000539202506474,4.02296766603,3.6,1.62,18,0.0285,0.04
292,7.80960405334e-9,-460.901054685,-0.2216796875,618.255834961,76149303.4199,328161178.777,0.00050786857278,4.04933586926,0.42,4.99,8,0.064,0.02
293,9.27986272077e-9,-630.387232572,-0.03759765625,575.021057129,59129432.2542,258298397.71,0.000711246658721,4.25533092611,1.08,1.98,25,0.0725,0.15
294,7.12043621399e-9,-391.082762088,0.712890625,575.009765625,23020658.0243,80562253.8338,0.00336508313657,6.16646276675,4.09,3.83,24,0.0823,0.88
295,5.5039221634e-9,-249.811042308,-0.25,575.101220703,62687747.784,273875957.931,0.000596810315818,4.20245845902,3.64,2.76,6,0.07,0.12
296,5.87592126957e-9,-273.775367296,-0.13671875,574.975693359,71095221.8724,321266429.291,0.000451657901851,4.08584203185,0.83,1.53,2,0.03,0.09
297,6.80228444062e-9,-357.50211834,0.08984375,575.020393066,45342832.2098,189175517.012,0.00113106266024,4.56150268965,3.04,4.29,17,0.0891,0.29
299,8.73455856091e-9,-558.731257393,0.78369140625,575.022421875,21360280.7969,73623308.126,0.00227562610318,6.45462659654,2.61,2.46,4,0.0681,0.98
300,7.35182700007e-9,-408.037823247,0.69873046875,575.030291748,22187470.9417,76727942.4733,0.00228510021803,6.32813182102,3.24,3.73,5,0.0524,0.94
301,5.86969061925e-9,-276.575358188,-0.0517578125,574.999694824,58289120.9316,252180657.779,0.00084439393121,4.27594361529,4.51,3.95,15,0.086,0.15
302,4.96022304295e-9,-203.170676044,-0.0517578125,574.985231934,58760609.1123,265760746.221,0.000556591577043,4.24118133621,2.06,1.47,3,0.0226,0.18
303,6.81576503695e-9,-351.619408227,0.493408203125,575.008334961,26723985.154,96907173.8924,0.00276908519396,5.66458089736,2.7,4.14,28,0.0199,0.73
304,5.49600538371e-9,-246.45167007,-0.25,575.061340332,67945676.1004,291704917.998,0.000695353598422,4.14325484023,3.44,0.31,29,0.0962,0.06
305,6.46466131117e-9,-330.456854351,0.0048828125,598.105310059,55254619.3847,235905197.367,0.000664397522722,4.32682739539,0.52,4.1,5,0.069,0.19
306,7.48475690684e-9,-420.312380948,0.64208984375,574.983828125,24057687.2229,85200768.7012,0.0029127299228,6.00183169497,3.12,3.46,24,0.0646,0.84
307,7.66354536965e-9,-443.901667624,0.1181640625,574.962807617,43166626.3038,178815897.757,0.000969724483451,4.62772813268,1.25,3.09,12,0.0333,0.34
308,6.85344522398e-9,-368.035021997,0.033203125,575.114129639,44297726.7341,183806920.696,0.00103036895335,4.59208450406,3.15,1.64,17,0.0881,0.3
309,5.97328429444e-9,-279.631928504,0.507568359375,574.969746094,26951855.5747,97546565.8939,0.00304037029831,5.65838784587,4.46,3.81,28,0.0336,0.72
310,6.32150399833e-9,-319.258948037,-0.25,575.129926758,52182995.9057,222700227.302,0.000982132517433,4.38612871758,4.3,1.33,24,0.0806,0.21
311,5.84241098039e-9,-271.144359668,0.0579833984375,635.272746582,47136334.5874,202459727.513,0.000868467507143,4.48778085183,0.32,2.55,21,0.0119,0.3
312,6.939838951e-9,-372.69182478,0.2880859375,574.956308594,34912084.6855,135294971.929,0.0018488524408,5.00880722533,2.34,4.09,27,0.0482,0.48
314,7.59262166189e-9,-438.973453739,0.1748046875,575.017819824,39719530.829,162157604.019,0.00120491614952,4.75153872957,2.61,2.7,17,0.0904,0.37
315,5.04343023134e-9,-209.815204945,-0.12255859375,574.992714844,66504515.6932,294514830.554,0.000574918958445,4.14382998167,3.89,2.48,8,0.0517,0.1
316,5.27038370027e-9,-223.729588139,0.0296630859375,574.997254639,49252418.1382,215979615.018,0.000771580455353,4.42378225235,1.99,3.0,9,0.0144,0.27
317,5.24659348786e-9,-225.99037995,-0.17919921875,574.969165039,74741896.9849,319375720.892,0.000495081489054,4.07446870349,2.77,2.41,5,0.078,0.02
318,6.98033407352e-9,-366.795587196,0.5146484375,574.938916016,27246078.21,98435223.1341,0.00284981030351,5.63120100443,5.0,2.45,28,0.0576,0.7
319,5.45819205465e-9,-238.037645077,0.606689453125,574.959941406,24396464.8681,86513524.4229,0.00183335845339,5.96065277836,3.17,3.91,1,0.024,0.83
320,8.14846241514e-9,-496.116981524,0.6845703125,575.01286377,22641908.2233,78636778.805,0.00233801849998,6.23803835617,3.05,4.17,7,0.0825,0.9
321,7.00925626645e-9,-380.324632755,0.10400390625,575.037285156,46196750.6254,195218575.013,0.00134435851357,4.52744726371,3.14,4.13,28,0.0965,0.27
323,5.61547319861e-9,-254.4445922,0.210205078125,574.957701416,37749513.9519,150945355.476,0.00102855112847,4.84320063982,3.74,0.85,3,0.0325,0.43
324,8.37475469678e-9,-521.366395657,-0.17919921875,575.026131592,71770660.0953,303660963.44,0.000576857110499,4.10810043462,1.0,4.23,11,0.0937,0.03
325,7.77647311594e-9,-455.562278565,0.6279296875,580.281152344,23911412.4273,84497617.2635,0.00186802454164,6.01892686504,1.54,3.67,1,0.1,0.83
326,5.99015381712e-9,-284.440836559,0.21728515625,574.985412598,37763767.1322,150323367.501,0.00199523729501,4.84878498756,4.78,3.57,30,0.0542,0.42
327,5.32689169905e-9,-235.744425042,-0.25,575.018981934,74741544.1361,319894144.054,0.000544730780901,4.07321713191,3.23,1.95,11,0.0774,0.02
328,7.95295023692e-9,-474.063860227,0.18896484375,610.450283203,39042751.4905,157064108.401,0.0010580455002,4.78832951338,0.79,3.15,9,0.0537,0.4
329,7.48352999909e-9,-427.731014906,0.2314453125,574.973071289,38295353.472,152315088.707,0.0013944327244,4.83181273934,2.77,4.99,15,0.0875,0.4
330,5.88301100734e-9,-276.175609921,0.295166015625,574.990795898,33895287.357,130520481.718,0.0017666863306,5.07604810716,3.84,2.34,23,0.0502,0.5
331,5.26082768731e-9,-227.365015252,-0.058837890625,574.940527344,59549618.2968,269483839.877,0.000645554513334,4.22472008808,3.97,1.18,12,0.0246,0.17
332,7.42673221132e-9,-371.978265114,0.2880859375,594.498376465,34784477.8084,136828736.513,0.00116234324142,4.99720304968,0.44,3.45,5,0.0867,0.47
333,8.19169361289e-9,-501.215601302,0.486328125,575.005292969,27104126.0317,98237460.3012,0.00184443934662,5.63418284972,2.55,1.72,12,0.0812,0.69
334,5.84575707931e-9,-274.089219954,0.2314453125,574.959219971,37537382.1133,148713694.356,0.0015679969638,4.86663102381,4.5,3.39,19,0.0447,0.43
335,5.43078342452e-9,-240.748619294,0.550048828125,574.975496826,25293340.2437,91119871.0562,0.00182882562618,5.8174128828,2.3,0.37,9,0.0126,0.79
336,6.32025679834e-9,-317.192398617,0.16064453125,574.970910645,40882828.0451,165759834.492,0.0010339962107,4.72639972653,4.85,4.37,5,0.0675,0.36
337,7.22942463986e-9,-397.348708313,0.08984375,575.000140381,46588900.6491,196990697.422,0.00103397841847,4.51637200382,2.0,3.17,21,0.0693,0.28
338,6.60059226184e-9,-340.251375135,0.47216796875,574.950625,27939778.5971,102068001.759,0.00204284582792,5.54382344649,3.01,2.83,17,0.0375,0.68
339,6.0424016948e-9,-286.888597655,0.712890625,574.972253418,22390662.7562,77939373.1318,0.0027530451753,6.27288044821,3.35,0.6,26,0.0398,0.93
340,4.92666382878e-9,-204.439682236,-0.13671875,575.016577148,68126643.1526,311164040.527,0.000586865771274,4.11038731309,4.01,3.87,10,0.0353,0.1
